{-0.5567027398620829, 0.0800878608901749}
{-0.5254548277970968, 0.20360971250430382}
{-0.5569296685270312, -0.07743801532431555}
{-0.5831866138983374, 0.2684271766957548}
{-0.37848039574705256, -0.43428120834361833}
{-0.3936015339034046, -0.24425278928601912}
{-0.39006111504531216, -0.3180639020916118}
{-0.3956704180466239, -0.19795390235042698}
{-0.39671476151472745, -0.07043186044022026}
{-0.39329608302034663, 0.07186769552465644}
{-0.3877171871529218, 0.19020348139121945}
{-0.36197775061959153, 0.4736379718006547}
{-0.20617508173117374, 0.4841205859659227}
{-0.118949106613888, 0.48739941647506996}
{-0.0294511040388985, 0.4908457709895216}
{0.15045854730155023, 0.4883545717338586}
{-0.04146964572939528, 0.3548217052105359}
{-0.13437294766672078, 0.27247356971978026}
{-0.23086495359911152, 0.0543188012753658}
{-0.25588965582050277, -0.06371793147938536}
{-0.11526303533488903, -0.19716214741149457}
{0.03501627473849079, -0.31754284104506864}
{0.11185386775043331, -0.3770116986514882}
{-0.23604879279700922, -0.3393186484844046}
{-0.06736573022419755, -0.4817387180253489}
{0.2823202262103454, -0.39571631350263015}
{0.29828033723064895, -0.26047908593507657}
{0.19837498117110217, -0.21899791295104287}
{0.37314863583154545, -0.0904012389320211}
{0.3295877145759821, 0.03921419423337867}
{0.13323438161249648, 0.03827821003047421}
{0.1906807330308586, -0.05724231346082352}
{0.33434237897174396, 0.18784966999427916}
{0.02844395774183554, 0.23604991879164358}
{0.0627993237426679, 0.31536552351392344}
{-0.08657744176498447, 0.18324596312950225}
{0.5223891163141253, 0.17611852916891854}
{0.29327087375814526, 0.37791212531799145}
{0.4769200045669385, -0.26651504917461705}
{0.2446394458055056, -0.1324564449932145}
{0.12002632258015904, -0.09583200100416125}
{0.22832007563559845, 0.17572848229613694}
{0.1351920733796538, 0.20250299804912086}
{0.16033098202679197, 0.3855697650086623}
{-0.24272799085824986, 0.3089520603809419}
{-0.37716967446757727, 0.34515975746196637}
{-0.15619449182763684, -0.35597426766202206}
{-0.13862587018741918, 0.05682915711313243}
{0.41776692113957836, 0.032776569554392496}
{-0.20013616400000112, -0.4161743704776058}
