{-0.5891253738575601, 0.07882819709590945}
{-0.5921093970541443, -0.07078540188430345}
{-0.4600146478224427, -0.1940497035384618}
{-0.3649436695074585, -0.16454020983867038}
{-0.40364507751796724, 0.06934941724012926}
{-0.4447958455951461, 0.19773632405267946}
{-0.31480459204652966, 0.24163314851501724}
{-0.2687609070201355, 0.3257128108993109}
{-0.1651438665120113, 0.5013080452717369}
{-0.372788221093209, 0.37640467607379}
{-0.47781583962515717, 0.3073057031111467}
{-0.39951510386983163, -0.3747431461352677}
{-0.22223291063541298, -0.38096793221874475}
{-0.3509122037490574, -0.27448987814192805}
{-0.2151254951284608, -0.2763363784197575}
{-0.2051961201457482, -0.09666497555965622}
{-0.2814776031935108, 0.18928272030238164}
{-0.19692385587937564, 0.20501058894748675}
{-0.10185327189451662, 0.3163528103631292}
{-0.040877247791190535, 0.37884984598390603}
{0.004299863875624179, 0.3370651261989192}
{0.05664561553011199, 0.2875503605690401}
{0.1700974595616274, 0.17514251825771163}
{0.3207168380734182, 0.02040331256212289}
{0.18516874638369618, 0.028682133112273224}
{0.1749135053259209, -0.092106594078278}
{-0.028429168588546525, -0.24291400410507738}
{0.16746699783319682, -0.20664875872747487}
{0.09586489445333449, -0.2937019892032308}
{0.12118739093561466, -0.37433359521986986}
{0.08938414287975714, -0.4446455759493024}
{-0.04468004214039251, -0.4975686926642737}
{0.2769188129189363, -0.36062665758874207}
{0.2965075217087475, -0.24442275875917538}
{0.33568702055246497, 0.288869298670838}
{0.33867981863449353, 0.3469522079502275}
{0.18786738462794644, 0.45379743637678194}
{0.14505056430039515, 0.37765188985009657}
{-0.11149148518838632, 0.1872493183055246}
{-0.19028150915466033, 0.2785930877664399}
{0.06088115412056708, -0.17372657554316007}
{-0.4537376948974906, -0.3105396196656881}
{-0.4930464558460437, 0.0770307595079223}
{-0.5799138990479699, 0.23264128685702298}
{-0.2942465523595767, -0.07402985242380708}
{-0.08943875724578185, -0.13760338864822638}
{-0.2040832885544158, 0.05289473589837465}
{0.33085221104618995, 0.1517930499395453}
{-0.21867145929134374, -0.16969036011710903}
{-0.5007772237536297, -0.03645528110014977}
