{-0.5947877000482907, 0.048763221599797894}
{-0.5949350229927642, 0.20824912023183542}
{-0.6209565281988361, 0.045947762848346924}
{-0.4586581236096088, -0.07997093134647765}
{-0.38905739772194387, -0.25122809559312714}
{-0.4091262770117111, 0.050619859907925766}
{-0.2203582131960205, 0.054670108879233945}
{-0.1971741088069337, -0.2824156380941399}
{-0.19477623028852475, -0.3794261844687541}
{-0.28089058510948745, -0.20302819171207526}
{-0.35374595159921707, -0.18083225472407433}
{-0.32800778907969136, -0.12632835489199534}
{0.14500648509713307, -0.351840038482445}
{0.16278720403031108, -0.39574075739980386}
{0.2973614489014488, -0.3289488033170943}
{0.29784317056810933, -0.262652897089601}
{0.3084180332589171, -0.20317426013079315}
{0.4930646353031249, -0.2973517251513235}
{0.3142961416177944, 0.05368359413048395}
{0.032274703355056895, -0.1890513876634098}
{0.14398138476586053, -0.08901369650487453}
{0.18811443904534153, -0.04822006967660611}
{0.17694028576905163, 0.043733804745717385}
{0.17593249880939518, 0.17793318646443188}
{0.3151998859067153, 0.16953357059907814}
{0.14870401926558652, 0.4734123573201499}
{-0.018638503245706206, 0.48775516330956487}
{0.6133251397704282, 0.19426689938369734}
{0.3116454969238478, 0.45290455207010416}
{-0.206073020885653, 0.505677054909028}
{-0.13753102936334935, 0.31408708550261066}
{-0.020160411675275013, 0.34952347576715603}
{-0.21101474217596378, 0.28570705743136166}
{-0.09877321640681501, 0.23095868493905686}
{0.026362992897484727, 0.1734318539921795}
{-0.12623926470350952, -0.07731719725309094}
{-0.20767644675885627, -0.10398663281233171}
{-0.3009962328166784, 0.18154682974277678}
{-0.01440361159105486, -0.4815870685992485}
{-0.4598352134290796, 0.31947043005099446}
{-0.35331948680544506, 0.3951450558213182}
{0.4733950684571195, -0.09527399700840665}
{0.3118722623261214, 0.3275831340051505}
{0.18309582547881673, 0.296068698288053}
{-0.3750010381161163, -0.3816131166351096}
{-0.4906779171371867, -0.1798676478198065}
{-0.5039328600363814, 0.053530420409967694}
{0.06268418572997707, -0.35879550216520084}
