{0.21362295700232847, -31.934188165119796}
{0.5087708399133882, -27.341481745201616}
{0.6221208594977199, -21.00958229900325}
{0.9250773634921127, -9.690509849098971}
{-6.593621427884278, -18.015742299267814}
{-7.728206364548649, -20.759089560701046}
{-16.302572279565805, -19.933870073811907}
{-21.847821439732325, -9.399530486147613}
{-25.87623200215988, -11.523381182285444}
{-9.790600123867366, -24.933919687168373}
{-12.553219708805257, -9.378201420224215}
{-19.865028823040067, -1.5198723262961331}
{-7.715851245576438, -1.715840963471629}
{-21.388709782753477, 7.392629307914226}
{-25.039445273245345, 9.779143643574516}
{-22.02289802725669, 17.42123260309538}
{-12.118872194393532, 5.666698479108383}
{-28.84616938072813, -0.5742048377560258}
{-10.739833425952545, 12.413249196602962}
{-14.54915901320652, 17.442418079193864}
{-5.7675283894397005, 14.043003043683106}
{1.3196268995886298, 5.223107304975692}
{2.1030709220099912, 17.37698496530114}
{2.094741942131883, 23.437270706240152}
{2.3601013979484753, 28.02420299595055}
{-6.3240516954031625, 28.164007838220773}
{9.539332968072067, 23.614738191772677}
{23.668608008890633, 23.162321543126083}
{25.111621563383075, 6.017247200904308}
{16.087266694422347, 13.962589704277404}
{10.450587654613848, 6.250080050088297}
{18.641951761068313, -2.5273906589562998}
{23.197531987706817, -2.7770995069246323}
{24.070500662621587, -12.26379877173139}
{7.016989668688493, -9.058902282851}
{8.805819434966862, -11.195463558341165}
{14.872018068469226, -18.966275441598174}
{18.786976603308432, 17.02425656959354}
{29.52763667405568, -3.300892382275006}
{17.305321779659714, -21.8994259223747}
{7.812603411836633, -27.611511000426052}
{26.479376563467103, 16.48558489163233}
{-5.113095953214216, 32.880539704514916}
{-12.630773851630353, 23.53108959235395}
{-7.84824759551342, 21.53715806101095}
{-20.47327862691987, -25.972929920784747}
{11.197136107839448, 28.243866730000832}
{16.024519759572154, -2.6165465114757667}
{-11.628793277950377, -15.066996851346387}
{8.802825849838257, -2.2453824876874933}
{1.1491557940105157, -2.115616176785971}
