292.65	0
292.777110661	-0.0166634568555121
292.904202644	-0.0195546775109965
293.031275949	-0.016673456152125
293.158330576	-0.0183562118155662
293.285366525	-0.0135081530071405
293.412383796	-0.0192064905207217
293.539382389	-0.0134079406317551
293.666362304	-0.0115417375255245
293.793323541	-0.015455177750647
293.9202661	-0.0141738109412935
294.047189981	-0.0188279613041245
294.174095184	-0.012405021038121
294.300981709	-0.0179729016603978
294.427849556	-0.0175902903683591
294.554698725	-0.0154480352135575
294.681529216	-0.0216456257551284
294.808341029	-0.0165085312788582
294.935134164	-0.0179977441394736
295.061908621	-0.0160620354872354
295.1886644	-0.0167709214686489
295.315401501	-0.0109202014856037
295.442119924	-0.0188899850801049
295.568819669	-0.0167542399578298
295.695500736	-0.0183577238391511
295.822163125	-0.0141631338235958
295.948806836	-0.0111814128335104
296.075431869	-0.0100815812941322
296.202038224	-0.00943710491692883
296.328625901	-0.00927065958429126
296.4551949	-0.0105747187999101
296.581745221	-0.0102821682541186
296.708276864	-0.0137769396578456
296.834789829	-0.0119381256144754
296.961284116	-0.0117440574278512
297.087759725	-0.0194724176027783
297.214216656	-0.0097538356446426
297.340654909	-0.0136372572267258
297.467074484	-0.0168203884198949
297.593475381	-0.00792396519791386
297.7198576	-0.0127815884428695
297.846221141	-0.0129523566439959
297.972566004	-0.0163108702056079
298.098892189	-0.0128295806399258
298.225199696	-0.0120256157576657
298.351488525	-0.0157877044658522
298.477758676	-0.012323906545265
298.604010149	-0.013931914178799
298.730242944	-0.00899158704232585
298.856457061	-0.00990178140633053
298.9826525	-0.011714019973615
299.108829261	-0.0104106763867895
299.234987344	-0.0107395108499952
299.361126749	-0.00523824127250913
299.487247476	-0.0135380195908204
299.613349525	-0.00902799022644447
299.739432896	-0.0100573124855939
299.865497589	-0.0104656551074376
299.991543604	-0.0175178989665913
300.117570941	-0.0106421617668703
300.2435796	-0.00865803182504003
300.369569581	-0.00546288118115568
300.495540884	-0.0126342012839275
300.621493509	-0.00892934187945055
300.747427456	-0.00837040876727862
300.873342725	-0.00851770111461201
300.999239316	-0.0128507006442684
301.125117229	-0.0124586540216657
301.250976464	-0.00894428704668625
301.376817021	-0.0135945191023584
301.5026389	-0.0054004735393492
301.628442101	-0.0150639963813819
301.754226624	-0.00996547107984998
301.879992469	-0.0136447645314202
302.005739636	-0.0114323793498487
302.131468125	-0.0150516235503052
302.257177936	-0.0108145027026628
302.382869069	-0.00968400399695283
302.508541524	-0.0116149769766842
302.634195301	-0.00659284100782562
302.7598304	-0.0116913848633943
302.885446821	-0.00866771464417277
303.011044564	-0.0117112933137564
303.136623629	-0.0132600777745844
303.262184016	-0.0113685923434867
303.387725725	-0.0127924297725747
303.513248756	-0.0101220033673024
303.638753109	-0.00800237219844608
303.764238784	-0.0109853727423488
303.889705781	-0.00715898215360178
304.0151541	-0.012097559636314
304.140583741	-0.0106295517131472
304.265994704	-0.0106560403000436
304.391386989	-0.00637171769168191
304.516760596	-0.00853589263552986
304.642115525	-0.0117043290388436
304.767451776	-0.00598729638853979
304.892769349	-0.0102696320946165
305.018068244	-0.010823926754785
305.143348461	-0.0103983775373916
305.26861	-0.00954510769351994
305.393852861	-0.00373838531598665
305.519077044	-0.013134442699891
305.644282549	-0.00814898409170196
305.769469376	-0.0140831981246734
305.894637525	-0.0080756957019991
306.019786996	-0.0121267683352967
306.144917789	-0.00898623723344664
306.270029904	-0.0108465122638958
306.395123341	-0.0080270674354136
306.5201981	-0.00671143494204879
306.645254181	-0.010946492751931
306.770291584	-0.00926941763411465
306.895310309	-0.00885906221619041
307.020310356	-0.00566758637853496
307.145291725	-0.0124635312350601
307.270254416	-0.0111984641293264
307.395198429	-0.012287435236916
307.520123764	-0.00369240755725464
307.645030421	-0.00845522311820153
307.7699184	-0.0058024543651744
307.894787701	-0.00696159570480082
308.019638324	-0.0148594647043334
308.144470269	-0.00737973367058256
308.269283536	-0.0151549913070227
308.394078125	-0.0104983170695692
308.518854036	-0.00778980920806869
308.643611269	-0.0101601980378416
308.768349824	-0.0120766187815039
308.893069701	-0.0106299909345938
309.0177709	-0.0117873188291593
309.142453421	-0.00790306917775277
309.267117264	-0.0111287676798382
309.391762429	-0.0146803227893692
309.516388916	-0.00565142695058339
309.640996725	-0.0114394197334658
309.765585856	-0.00731988960396915
309.890156309	-0.0087001337126163
310.014708084	-0.0119017397767479
310.139241181	-0.010252696282333
310.2637556	-0.0110130766610594
310.388251341	-0.00820873479904337
310.512728404	-0.00842619656360065
310.637186789	-0.00863882820374305
310.761626496	-0.00796676070442751
310.886047525	-0.00620148519849512
311.010449876	-0.00867300039393138
311.134833549	-0.00933853174554392
311.259198544	-0.00856994616388557
311.383544861	-0.0101439994000442
311.5078725	-0.0118845475695857
311.632181461	-0.00646503886598334
311.756471744	-0.00974476700555947
311.880743349	-0.0114721037187022
312.004996276	-0.00780914523669248
312.129230525	-0.00849379345679957
312.253446096	-0.00754597593257075
312.377642989	-0.00982509615909056
312.501821204	-0.00970416182451254
312.625980741	-0.0100659560175373
312.7501216	-0.00777666002159846
312.874243781	-0.0104385452151517
312.998347284	-0.0094721560632929
313.122432109	-0.00952131556650769
313.246498256	-0.00843198510410559
313.370545725	-0.00346285969179264
313.494574516	-0.00713829156688576
313.618584629	-0.0131014625212324
313.742576064	-0.00972429150600904
313.866548821	-0.00541674335101004
313.9905029	-0.0103605183637326
314.114438301	-0.00922989925985891
314.238355024	-0.00676071990863241
314.362253069	-0.0104458858725568
314.486132436	-0.0107536602534919
314.609993125	-0.00745405827205892
314.733835136	-0.0118889905594985
314.857658469	-0.00345791081631334
314.981463124	-0.0107220743340483
315.105249101	-0.0102421258242913
315.2290164	-0.011122468608945
315.352765021	-0.00799123220498535
315.476494964	-0.0119483441947648
315.600206229	-0.0113936205513788
315.723898816	-0.00692511677026977
315.847572725	-0.0067970676291554
315.971227956	-0.0107457739049523
316.094864509	-0.0136791500180686
316.218482384	-0.00932225948016082
316.342081581	-0.00589340577445736
316.4656621	-0.00796554624799467
316.589223941	-0.0067981802700099
316.712767104	-0.00887134389541813
316.836291589	-0.00965540686305202
316.959797396	-0.0077239243340431
317.083284525	-0.00629875533582696
317.206752976	-0.0077789038804237
317.330202749	-0.0093587658573468
317.453633844	-0.00574364219333924
317.577046261	-0.011176945904682
317.70044	-0.0112023792757283
317.823815061	-0.00695310420603122
317.947171444	-0.00939749177210653
318.070509149	-0.0100858913773292
318.193828176	-0.00616228462492944
318.317128525	-0.0114379506440458
318.440410196	-0.00852058647719633
318.563673189	-0.0113419771693608
318.686917504	-0.00474156360714478
318.810143141	-0.00788437312198992
318.9333501	-0.00710294272822752
319.056538381	-0.00769536289912126
319.179707984	-0.00645883615701436
319.302858909	-0.00668466872782003
319.425991156	-0.0105900209204905
319.549104725	-0.00644616374864826
319.672199616	-0.00962179768813348
319.795275829	-0.0116967161152067
