F Amp.mittel Amp.std Amp.var Phi-mittel Phi-std Phi-var880.000	3.050	1.099	1.208	-0.314	0.967	0.935
880.000	3.506	0.520	0.270	-0.012	0.055	0.003
880.000	3.308	0.568	0.323	-0.016	0.072	0.005
880.000	3.400	0.503	0.253	0.000	0.000	0.000
880.000	3.606	0.509	0.259	-0.012	0.055	0.003
880.000	3.550	0.510	0.261	0.000	0.000	0.000
880.000	3.550	0.605	0.366	0.000	0.000	0.000
880.000	3.400	0.503	0.253	0.000	0.000	0.000
880.000	3.450	0.510	0.261	0.000	0.000	0.000
881.000	3.550	0.510	0.261	0.000	0.000	0.000
881.000	3.550	0.510	0.261	0.000	0.000	0.000
881.000	3.700	0.470	0.221	0.000	0.000	0.000
881.000	3.600	0.503	0.253	0.000	0.000	0.000
881.000	3.600	0.503	0.253	0.000	0.000	0.000
881.000	3.550	0.510	0.261	0.000	0.000	0.000
881.000	3.550	0.510	0.261	0.000	0.000	0.000
881.000	3.800	0.410	0.168	0.000	0.000	0.000
881.000	3.600	0.503	0.253	0.000	0.000	0.000
881.000	3.700	0.470	0.221	0.000	0.000	0.000
882.000	3.550	0.510	0.261	0.000	0.000	0.000
882.000	3.750	0.444	0.197	0.000	0.000	0.000
882.000	3.850	0.366	0.134	0.000	0.000	0.000
882.000	3.750	0.444	0.197	0.000	0.000	0.000
882.000	3.700	0.470	0.221	0.000	0.000	0.000
882.000	3.850	0.366	0.134	0.000	0.000	0.000
882.000	3.750	0.444	0.197	0.000	0.000	0.000
882.000	3.750	0.444	0.197	0.000	0.000	0.000
882.000	3.900	0.308	0.095	0.000	0.000	0.000
882.000	3.950	0.224	0.050	0.000	0.000	0.000
883.000	3.950	0.224	0.050	0.000	0.000	0.000
883.000	3.950	0.224	0.050	0.000	0.000	0.000
883.000	3.950	0.224	0.050	0.000	0.000	0.000
883.000	3.900	0.308	0.095	0.000	0.000	0.000
883.000	3.806	0.414	0.172	-0.012	0.055	0.003
883.000	4.006	0.326	0.106	0.012	0.055	0.003
883.000	3.950	0.224	0.050	0.000	0.000	0.000
883.000	3.856	0.589	0.347	0.012	0.055	0.003
883.000	4.056	0.224	0.050	0.012	0.055	0.003
883.000	4.050	0.394	0.155	0.000	0.000	0.000
884.000	4.050	0.394	0.155	0.000	0.000	0.000
884.000	4.000	0.000	0.000	0.000	0.000	0.000
884.000	3.950	0.224	0.050	0.000	0.000	0.000
884.000	4.000	0.000	0.000	0.000	0.000	0.000
884.000	4.100	0.308	0.095	0.000	0.000	0.000
884.000	4.162	0.363	0.132	0.024	0.075	0.006
884.000	4.050	0.394	0.155	0.000	0.000	0.000
884.000	4.000	0.000	0.000	0.000	0.000	0.000
884.000	4.055	0.246	0.060	-0.010	0.044	0.002
884.000	4.050	0.224	0.050	0.000	0.000	0.000
885.000	4.000	0.000	0.000	0.000	0.000	0.000
885.000	4.000	0.000	0.000	0.000	0.000	0.000
885.000	4.150	0.366	0.134	0.000	0.000	0.000
885.000	4.050	0.224	0.050	0.000	0.000	0.000
885.000	4.000	0.000	0.000	0.000	0.000	0.000
885.000	4.100	0.308	0.095	0.000	0.000	0.000
885.000	4.200	0.410	0.168	0.000	0.000	0.000
885.000	4.200	0.410	0.168	0.000	0.000	0.000
885.000	4.150	0.366	0.134	0.000	0.000	0.000
885.000	4.150	0.366	0.134	0.000	0.000	0.000
886.000	4.250	0.444	0.197	0.000	0.000	0.000
886.000	4.350	0.489	0.239	0.000	0.000	0.000
886.000	4.200	0.410	0.168	0.000	0.000	0.000
886.000	4.400	0.503	0.253	0.000	0.000	0.000
886.000	4.650	0.587	0.345	0.000	0.000	0.000
886.000	4.605	0.507	0.257	0.010	0.044	0.002
886.000	4.700	0.470	0.221	0.000	0.000	0.000
886.000	4.550	0.510	0.261	0.000	0.000	0.000
886.000	4.550	0.510	0.261	0.000	0.000	0.000
886.000	4.756	0.434	0.188	0.012	0.055	0.003
887.000	4.700	0.470	0.221	0.000	0.000	0.000
887.000	4.850	0.366	0.134	0.000	0.000	0.000
887.000	4.650	0.489	0.239	0.000	0.000	0.000
887.000	4.850	0.366	0.134	0.000	0.000	0.000
887.000	4.950	0.224	0.050	0.000	0.000	0.000
887.000	4.850	0.366	0.134	0.000	0.000	0.000
887.000	4.950	0.224	0.050	0.000	0.000	0.000
887.000	4.950	0.224	0.050	0.000	0.000	0.000
887.000	4.966	0.443	0.196	0.016	0.072	0.005
887.000	5.005	0.022	0.000	0.010	0.044	0.002
888.000	5.100	0.308	0.095	0.000	0.000	0.000
888.000	5.100	0.447	0.200	0.000	0.000	0.000
888.000	5.000	0.000	0.000	0.000	0.000	0.000
888.000	4.950	0.394	0.155	0.000	0.000	0.000
888.000	5.006	0.305	0.093	0.012	0.055	0.003
888.000	5.005	0.022	0.000	0.010	0.044	0.002
888.000	5.000	0.000	0.000	0.000	0.000	0.000
888.000	5.005	0.022	0.000	0.010	0.044	0.002
888.000	4.950	0.394	0.155	0.000	0.000	0.000
888.000	5.000	0.324	0.105	0.000	0.000	0.000
889.000	5.050	0.224	0.050	0.000	0.000	0.000
889.000	5.000	0.000	0.000	0.000	0.000	0.000
889.000	5.000	0.000	0.000	0.000	0.000	0.000
889.000	5.050	0.224	0.050	0.000	0.000	0.000
889.000	5.000	0.000	0.000	0.000	0.000	0.000
889.000	5.200	0.523	0.274	0.000	0.000	0.000
889.000	5.050	0.394	0.155	0.000	0.000	0.000
889.000	5.304	0.477	0.227	0.008	0.037	0.001
889.000	5.250	0.444	0.197	0.000	0.000	0.000
