129.000	84.180	4.812	23.155	0.514	0.057	0.003
129.000	84.997	5.128	26.292	0.494	0.049	0.002
130.000	84.920	5.388	29.032	0.498	0.050	0.002
130.000	85.590	4.240	17.975	0.509	0.051	0.003
130.000	88.168	4.175	17.427	0.531	0.045	0.002
130.000	86.904	4.530	20.517	0.508	0.044	0.002
130.000	87.100	3.753	14.088	0.510	0.040	0.002
130.000	87.472	4.025	16.197	0.521	0.036	0.001
130.000	87.509	3.821	14.600	0.537	0.041	0.002
130.000	89.534	3.562	12.685	0.526	0.036	0.001
130.000	89.147	4.410	19.452	0.527	0.030	0.001
130.000	89.440	3.698	13.678	0.538	0.039	0.002
131.000	90.305	3.396	11.531	0.550	0.037	0.001
131.000	90.694	3.499	12.240	0.547	0.038	0.001
131.000	91.142	3.646	13.290	0.552	0.032	0.001
131.000	91.255	3.290	10.827	0.568	0.032	0.001
131.000	92.491	3.315	10.991	0.559	0.030	0.001
131.000	92.826	3.694	13.649	0.563	0.029	0.001
131.000	93.567	2.790	7.785	0.563	0.031	0.001
131.000	93.466	3.190	10.175	0.569	0.029	0.001
131.000	94.847	2.497	6.235	0.583	0.028	0.001
131.000	93.734	2.580	6.658	0.594	0.025	0.001
132.000	95.102	2.891	8.360	0.579	0.029	0.001
132.000	96.943	2.165	4.685	0.611	0.016	0.000
132.000	96.764	2.204	4.857	0.603	0.017	0.000
132.000	97.646	2.047	4.189	0.571	0.020	0.000
132.000	98.647	2.391	5.719	0.584	0.021	0.000
132.000	99.041	2.693	7.251	0.587	0.017	0.000
132.000	100.310	1.800	3.241	0.612	0.020	0.000
132.000	100.214	1.864	3.476	0.599	0.018	0.000
132.000	100.579	2.422	5.866	0.611	0.017	0.000
132.000	100.915	1.756	3.084	0.620	0.020	0.000
133.000	102.941	2.333	5.443	0.613	0.016	0.000
133.000	102.998	2.036	4.146	0.626	0.016	0.000
133.000	102.614	1.920	3.686	0.633	0.019	0.000
133.000	103.636	1.904	3.624	0.645	0.018	0.000
133.000	104.740	2.237	5.003	0.625	0.015	0.000
133.000	105.330	2.696	7.269	0.628	0.019	0.000
133.000	106.021	1.842	3.394	0.648	0.014	0.000
133.000	106.826	1.808	3.268	0.654	0.015	0.000
133.000	107.033	1.507	2.270	0.671	0.016	0.000
133.000	107.663	1.548	2.397	0.666	0.018	0.000
134.000	109.410	1.817	3.302	0.648	0.013	0.000
134.000	110.553	1.453	2.112	0.652	0.013	0.000
134.000	110.387	1.484	2.203	0.667	0.012	0.000
134.000	110.960	1.582	2.502	0.677	0.010	0.000
134.000	110.807	1.702	2.898	0.684	0.009	0.000
134.000	112.629	1.441	2.075	0.673	0.015	0.000
134.000	113.701	1.710	2.926	0.680	0.010	0.000
134.000	114.277	1.378	1.898	0.695	0.009	0.000
134.000	114.593	1.459	2.128	0.703	0.012	0.000
134.000	116.391	1.290	1.664	0.694	0.010	0.000
135.000	117.329	1.513	2.289	0.710	0.012	0.000
135.000	117.875	1.319	1.739	0.717	0.011	0.000
135.000	118.020	1.399	1.957	0.731	0.008	0.000
135.000	118.662	1.557	2.426	0.742	0.009	0.000
135.000	119.801	1.166	1.359	0.748	0.006	0.000
135.000	120.493	0.956	0.914	0.732	0.009	0.000
135.000	121.583	1.371	1.880	0.745	0.008	0.000
135.000	122.277	1.269	1.610	0.757	0.010	0.000
135.000	122.731	1.381	1.907	0.774	0.009	0.000
135.000	124.127	1.243	1.546	0.765	0.010	0.000
136.000	125.139	1.308	1.711	0.772	0.009	0.000
136.000	125.731	1.511	2.284	0.788	0.011	0.000
136.000	126.625	1.408	1.982	0.799	0.010	0.000
136.000	128.095	1.005	1.011	0.783	0.007	0.000
136.000	128.172	0.912	0.832	0.793	0.009	0.000
136.000	129.807	1.241	1.539	0.812	0.010	0.000
