F Amp.mittel Amp.std Amp.var Phi-mittel Phi-std Phi-var T-mittel T-std T-var115.000	40.808	10.343	106.974	0.854	0.765	0.586	31.580	41.772	1744.898
115.000	44.742	1.224	1.499	0.726	0.569	0.323	31.580	41.772	1744.898
115.000	43.701	1.389	1.929	0.635	0.526	0.276	31.580	41.772	1744.898
115.000	44.529	1.279	1.635	0.889	0.538	0.289	31.580	41.772	1744.898
116.000	44.649	1.502	2.255	0.840	0.544	0.296	31.580	41.772	1744.898
116.000	44.950	1.507	2.271	0.733	0.558	0.312	31.580	41.772	1744.898
116.000	45.630	1.308	1.712	0.792	0.546	0.298	31.580	41.772	1744.898
116.000	44.746	1.641	2.692	0.564	0.475	0.225	31.580	41.772	1744.898
116.000	46.006	1.368	1.873	0.801	0.538	0.290	31.580	41.772	1744.898
117.000	46.132	1.583	2.507	0.780	0.528	0.278	31.580	41.772	1744.898
117.000	46.179	1.439	2.072	0.734	0.543	0.295	31.580	41.772	1744.898
117.000	46.761	1.946	3.786	0.678	0.509	0.259	31.580	41.772	1744.898
117.000	46.806	1.593	2.538	0.651	0.502	0.252	31.580	41.772	1744.898
117.000	46.956	1.902	3.618	0.980	0.483	0.233	31.580	41.772	1744.898
118.000	47.952	2.168	4.699	0.685	0.524	0.274	31.580	41.772	1744.898
118.000	47.783	1.839	3.380	0.930	0.510	0.260	31.580	41.772	1744.898
118.000	48.513	2.383	5.678	0.573	0.510	0.260	31.580	41.772	1744.898
118.000	48.621	2.374	5.635	0.720	0.537	0.288	31.580	41.772	1744.898
118.000	49.398	2.870	8.240	0.778	0.503	0.253	31.580	41.772	1744.898
119.000	49.682	3.225	10.401	0.931	0.481	0.231	31.580	41.772	1744.898
119.000	49.708	3.011	9.068	0.887	0.512	0.262	31.580	41.772	1744.898
119.000	50.160	3.327	11.071	0.686	0.532	0.283	31.580	41.772	1744.898
119.000	50.791	3.705	13.727	0.765	0.519	0.269	31.580	41.772	1744.898
119.000	51.318	3.393	11.510	0.815	0.585	0.342	31.580	41.772	1744.898
120.000	51.035	5.172	26.745	0.919	0.485	0.235	31.580	41.772	1744.898
120.000	50.276	4.242	17.992	0.707	0.503	0.253	31.580	41.772	1744.898
120.000	51.527	5.008	25.077	0.721	0.491	0.241	31.580	41.772	1744.898
120.000	53.452	4.967	24.668	0.874	0.503	0.253	31.580	41.772	1744.898
120.000	52.459	6.868	47.175	0.720	0.506	0.256	31.580	41.772	1744.898
121.000	52.986	7.326	53.677	0.734	0.492	0.242	31.580	41.772	1744.898
121.000	55.870	7.401	54.772	0.628	0.442	0.195	31.580	41.772	1744.898
121.000	53.836	9.553	91.253	0.854	0.511	0.261	31.580	41.772	1744.898
121.000	56.807	9.934	98.690	0.631	0.492	0.242	31.580	41.772	1744.898
121.000	57.038	10.995	120.900	0.833	0.534	0.285	31.580	41.772	1744.898
122.000	56.569	13.088	171.308	0.712	0.519	0.270	31.580	41.772	1744.898
122.000	56.811	14.437	208.433	0.678	0.543	0.295	31.580	41.772	1744.898
122.000	58.247	17.691	312.989	0.765	0.582	0.339	31.580	41.772	1744.898
122.000	47.981	19.871	394.874	0.697	0.507	0.257	31.580	41.772	1744.898
122.000	61.128	22.956	526.957	0.774	0.628	0.395	31.580	41.772	1744.898
123.000	63.950	22.901	524.467	0.699	0.806	0.649	31.580	41.772	1744.898
123.000	71.853	27.873	776.911	0.907	0.923	0.852	31.580	41.772	1744.898
123.000	76.725	37.668	1418.848	0.546	1.048	1.098	31.580	41.772	1744.898
123.000	86.095	41.120	1690.880	0.172	1.048	1.099	31.580	41.772	1744.898
123.000	98.324	53.263	2836.900	-0.328	1.685	2.840	31.580	41.772	1744.898
124.000	130.529	42.893	1839.795	0.328	1.775	3.152	31.580	41.772	1744.898
124.000	182.935	49.168	2417.532	-0.169	1.571	2.469	31.580	41.772	1744.898
124.000	244.491	43.254	1870.875	0.018	1.876	3.519	31.580	41.772	1744.898
124.000	297.433	34.319	1177.813	-0.583	1.432	2.050	31.580	41.772	1744.898
124.000	324.963	40.608	1649.047	0.005	1.708	2.916	31.580	41.772	1744.898
125.000	303.262	42.238	1784.037	0.489	1.934	3.740	31.580	41.772	1744.898
125.000	327.713	36.027	1297.947	0.137	1.785	3.186	31.580	41.772	1744.898
125.000	294.573	36.053	1299.840	-0.262	1.680	2.821	31.580	41.772	1744.898
125.000	252.346	47.774	2282.374	0.097	1.785	3.187	31.580	41.772	1744.898
125.000	176.301	45.657	2084.561	-0.000	1.474	2.174	31.580	41.772	1744.898
126.000	133.507	44.437	1974.608	0.553	1.726	2.980	31.580	41.772	1744.898
126.000	108.850	42.793	1831.204	0.220	1.319	1.739	31.580	41.772	1744.898
126.000	101.841	40.108	1608.657	0.677	1.084	1.175	31.580	41.772	1744.898
126.000	78.051	40.064	1605.135	1.072	0.854	0.729	31.580	41.772	1744.898
126.000	78.883	31.195	973.139	0.749	0.676	0.457	31.580	41.772	1744.898
127.000	76.988	30.854	951.958	0.763	0.589	0.347	31.580	41.772	1744.898
127.000	72.922	24.272	589.143	0.634	0.521	0.271	31.580	41.772	1744.898
127.000	75.941	20.854	434.909	0.667	0.497	0.247	31.580	41.772	1744.898
127.000	72.511	21.092	444.893	0.750	0.434	0.188	31.580	41.772	1744.898
127.000	71.462	16.615	276.062	0.762	0.448	0.201	31.580	41.772	1744.898
128.000	71.773	13.947	194.513	0.869	0.409	0.167	31.580	41.772	1744.898
128.000	74.472	11.721	137.378	0.887	0.424	0.180	31.580	41.772	1744.898
128.000	74.021	10.400	108.160	0.677	0.359	0.129	31.580	41.772	1744.898
128.000	74.851	8.792	77.300	0.717	0.376	0.142	31.580	41.772	1744.898
128.000	76.503	8.384	70.288	0.858	0.279	0.078	31.580	41.772	1744.898
129.000	77.048	7.224	52.187	0.720	0.364	0.132	31.580	41.772	1744.898
129.000	77.150	7.046	49.640	0.855	0.338	0.114	31.580	41.772	1744.898
129.000	79.139	6.138	37.677	0.752	0.339	0.115	31.580	41.772	1744.898
129.000	79.892	6.094	37.143	0.737	0.333	0.111	31.580	41.772	1744.898
129.000	76.901	5.274	27.818	0.837	0.376	0.141	31.580	41.772	1744.898
130.000	80.893	4.770	22.753	0.706	0.320	0.102	31.580	41.772	1744.898
130.000	82.717	4.706	22.146	0.828	0.300	0.090	31.580	41.772	1744.898
130.000	83.600	3.545	12.564	0.805	0.319	0.102	31.580	41.772	1744.898
130.000	82.993	4.047	16.380	0.678	0.283	0.080	31.580	41.772	1744.898
130.000	84.625	3.866	14.943	0.864	0.281	0.079	31.580	41.772	1744.898
131.000	85.107	3.267	10.672	0.741	0.284	0.081	31.580	41.772	1744.898
131.000	85.075	2.596	6.739	0.854	0.254	0.064	31.580	41.772	1744.898
131.000	87.356	3.654	13.350	0.781	0.277	0.077	31.580	41.772	1744.898
131.000	88.734	3.420	11.699	0.819	0.256	0.065	31.580	41.772	1744.898
131.000	89.151	3.527	12.436	0.706	0.226	0.051	31.580	41.772	1744.898
