F Amp.mittel Amp.std Amp.var Phi-mittel Phi-std Phi-var T-mittel T-std T-var115.000	40.900	10.090	101.810	0.781	0.632	0.399	35.352	42.314	1790.444
115.000	42.809	1.591	2.531	0.734	0.579	0.336	35.352	42.314	1790.444
115.000	43.178	1.114	1.242	0.538	0.491	0.241	35.352	42.314	1790.444
115.000	43.265	1.476	2.179	0.952	0.547	0.299	35.352	42.314	1790.444
116.000	43.014	2.191	4.799	0.570	0.503	0.253	35.352	42.314	1790.444
116.000	43.761	1.335	1.783	0.686	0.516	0.266	35.352	42.314	1790.444
116.000	44.516	1.849	3.420	1.003	0.502	0.252	35.352	42.314	1790.444
116.000	44.192	1.468	2.156	0.469	0.421	0.177	35.352	42.314	1790.444
116.000	45.099	1.486	2.209	0.564	0.493	0.244	35.352	42.314	1790.444
117.000	44.861	1.571	2.469	0.780	0.534	0.285	35.352	42.314	1790.444
117.000	45.378	1.974	3.897	0.835	0.543	0.295	35.352	42.314	1790.444
117.000	44.875	1.591	2.531	0.743	0.525	0.275	35.352	42.314	1790.444
117.000	45.738	1.931	3.730	0.635	0.504	0.254	35.352	42.314	1790.444
117.000	45.459	3.490	12.180	0.941	0.478	0.229	35.352	42.314	1790.444
118.000	46.379	2.518	6.342	0.707	0.497	0.247	35.352	42.314	1790.444
118.000	47.596	2.015	4.059	0.666	0.538	0.289	35.352	42.314	1790.444
118.000	47.019	2.863	8.198	0.487	0.411	0.169	35.352	42.314	1790.444
118.000	47.434	3.357	11.271	0.782	0.532	0.283	35.352	42.314	1790.444
118.000	47.256	2.273	5.166	0.673	0.481	0.231	35.352	42.314	1790.444
119.000	48.335	2.790	7.785	0.936	0.518	0.268	35.352	42.314	1790.444
119.000	47.157	3.441	11.837	0.516	0.402	0.162	35.352	42.314	1790.444
119.000	49.048	3.654	13.352	0.777	0.531	0.282	35.352	42.314	1790.444
119.000	48.507	3.457	11.949	0.699	0.517	0.267	35.352	42.314	1790.444
119.000	49.816	3.954	15.633	0.492	0.434	0.188	35.352	42.314	1790.444
120.000	50.611	5.498	30.225	0.865	0.474	0.224	35.352	42.314	1790.444
120.000	52.231	4.442	19.728	0.757	0.466	0.217	35.352	42.314	1790.444
120.000	50.423	5.082	25.831	0.736	0.501	0.251	35.352	42.314	1790.444
120.000	51.066	5.587	31.214	0.756	0.502	0.252	35.352	42.314	1790.444
120.000	50.665	5.988	35.856	0.782	0.541	0.292	35.352	42.314	1790.444
121.000	52.902	7.431	55.222	0.863	0.502	0.252	35.352	42.314	1790.444
121.000	55.460	6.417	41.179	0.743	0.529	0.280	35.352	42.314	1790.444
121.000	52.393	9.740	94.875	0.754	0.494	0.244	35.352	42.314	1790.444
121.000	55.385	9.242	85.409	0.746	0.564	0.318	35.352	42.314	1790.444
121.000	54.078	11.063	122.393	1.001	0.483	0.233	35.352	42.314	1790.444
122.000	56.136	11.485	131.903	0.725	0.572	0.328	35.352	42.314	1790.444
122.000	53.804	9.148	83.689	0.813	0.769	0.592	35.352	42.314	1790.444
122.000	57.495	13.483	181.799	0.492	0.479	0.230	35.352	42.314	1790.444
122.000	53.405	19.006	361.220	0.718	0.205	0.042	35.352	42.314	1790.444
122.000	62.851	22.137	490.058	0.974	0.615	0.378	35.352	42.314	1790.444
123.000	61.418	26.195	686.183	0.934	0.685	0.469	35.352	42.314	1790.444
123.000	65.307	29.645	878.797	0.601	0.744	0.553	35.352	42.314	1790.444
123.000	77.735	30.742	945.095	0.941	1.014	1.027	35.352	42.314	1790.444
123.000	60.847	36.633	1341.966	0.964	1.555	2.418	35.352	42.314	1790.444
123.000	97.147	39.152	1532.875	0.398	1.499	2.248	35.352	42.314	1790.444
124.000	135.718	41.961	1760.690	0.080	1.754	3.076	35.352	42.314	1790.444
124.000	196.611	47.722	2277.394	0.407	1.780	3.168	35.352	42.314	1790.444
124.000	258.487	47.743	2279.392	0.229	1.736	3.012	35.352	42.314	1790.444
124.000	303.671	41.589	1729.686	0.267	1.854	3.437	35.352	42.314	1790.444
124.000	325.936	41.182	1695.955	-0.658	1.250	1.562	35.352	42.314	1790.444
125.000	314.767	44.953	2020.750	-0.152	1.630	2.655	35.352	42.314	1790.444
125.000	337.161	34.649	1200.575	-0.108	1.795	3.221	35.352	42.314	1790.444
125.000	309.016	41.295	1705.276	0.354	1.763	3.108	35.352	42.314	1790.444
125.000	271.589	37.387	1397.759	-0.070	1.677	2.813	35.352	42.314	1790.444
125.000	207.696	46.273	2141.233	0.007	1.681	2.824	35.352	42.314	1790.444
126.000	148.856	49.308	2431.246	0.536	1.661	2.760	35.352	42.314	1790.444
126.000	123.913	47.798	2284.694	0.659	1.623	2.633	35.352	42.314	1790.444
126.000	82.038	35.576	1265.683	0.318	1.310	1.716	35.352	42.314	1790.444
126.000	85.836	39.184	1535.364	0.696	0.855	0.731	35.352	42.314	1790.444
126.000	70.309	34.802	1211.212	0.676	0.772	0.596	35.352	42.314	1790.444
127.000	75.951	32.499	1056.177	0.907	0.639	0.409	35.352	42.314	1790.444
127.000	76.089	26.332	693.349	0.954	0.531	0.282	35.352	42.314	1790.444
